tx_id,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,card_id,Class
6795,134240.62,-6.210254,-1.329787,-1.32553,0.36354,-1.157955,-0.823187,-1.221665,-2.248737,-3.994998,-1.689432,-0.067413,0.222683,2.351253,3.19682,-0.180955,0.217606,-1.23654,-0.102966,-2.410413,-1.285091,-0.0534,1.239784,-1.666108,-1.347624,1.863283,-0.738928,0.434402,1.865554,305.42,CARD063,0
6796,134280.74,-0.278402,-0.909672,0.454463,-0.398115,0.051507,-0.506071,-0.107026,0.836768,0.812879,-0.81601,-0.028111,-1.634976,1.072104,0.576072,0.185894,1.252955,0.069493,1.22739,0.355282,0.836537,0.226689,0.857429,-0.416413,1.09177,0.465892,-0.270799,-0.994823,0.537255,34.36,CARD049,0
6797,134282.75,-1.421763,0.886961,0.588275,-0.738663,2.324541,-0.598755,-0.380675,1.300583,-0.374718,0.796088,-0.11591,1.009475,-1.564732,0.192623,-1.505506,-0.711795,1.204173,-0.298528,-0.953526,-0.701724,-0.845102,0.443462,1.032432,-1.323889,-1.809194,-1.063542,0.814713,-0.608105,22.95,CARD033,0
6798,134308.32,1.36903,-1.075296,-0.434454,0.724593,0.022796,0.873304,-1.569864,0.574876,-0.067087,0.086764,0.795353,-0.238384,-1.351306,-0.488412,-1.102925,2.015933,-1.839212,0.442107,-1.297162,0.551183,-0.731561,-1.620043,-0.506375,0.805222,1.604498,1.823433,2.197927,0.253517,9.32,CARD035,0
6799,134319.57,-1.098995,0.356261,-0.737746,0.520133,1.959965,-1.327645,0.313662,0.970258,0.404192,1.307157,0.29282,-1.457708,0.039279,0.638783,1.057481,1.595606,-1.089397,1.81954,3.794948,-0.101168,-1.068158,-1.050335,0.355426,1.568605,-1.467402,0.135823,1.540253,-0.65186,35.88,CARD055,0
6800,134373.64,1.119599,1.139348,2.60779,-0.498595,1.266664,-0.720525,-0.597934,-0.633173,0.593055,-0.589392,-0.438122,-0.208569,-0.083505,2.034918,0.004913,-0.318584,0.067178,-0.773621,-0.844557,0.091976,0.61052,-0.420306,-0.53326,0.965078,-1.639284,-1.276923,0.015369,2.026184,47.17,CARD052,0
6801,134384.04,1.157618,1.323997,-0.012583,-1.678943,0.95829,-0.893788,0.087274,0.041137,1.688824,0.180267,0.065826,0.241922,-1.517461,0.758395,-0.175901,-0.263942,-1.101123,0.734164,0.544963,-0.695735,1.297219,-0.685238,0.205142,-0.058686,1.246687,-1.42365,1.265958,0.6679,19.5,CARD053,0
6802,134386.31,-0.85322,0.120486,-0.194694,-0.583694,-1.756195,-0.164506,1.741649,0.880698,1.072019,-0.018905,1.046699,-0.663454,-0.44963,0.515378,-1.408026,0.058748,0.299933,1.671238,-0.688982,0.419157,-0.641737,-0.536637,-2.665535,-0.92589,1.140935,0.515499,0.158946,2.441193,20.93,CARD055,0
6803,134388.2,0.220444,0.055665,-0.345396,0.206374,-1.390852,-0.0027,-1.789097,-0.711877,-1.190661,-1.099856,0.124111,-2.088712,0.324853,0.001056,0.255326,1.329158,-0.053642,2.046374,0.490686,-0.378313,0.117198,0.876973,-1.247865,0.382393,-0.34188,0.246327,-0.505499,0.858843,62.0,CARD054,0
6804,134388.68,-0.673938,0.865998,-1.17168,1.366032,0.196739,-0.075671,1.574883,1.226121,-0.529948,1.192529,0.564829,-0.184459,-0.9334,1.259471,-0.225503,-1.775401,-0.087224,-0.084563,0.781716,0.691489,2.445461,1.370209,-0.599028,0.333861,0.404231,-0.279201,-1.516985,0.375247,18.57,CARD002,0
6805,134399.57,0.092914,0.151757,-1.414871,-1.056937,0.305611,-1.593576,0.253597,-0.669037,-0.819201,0.62774,-0.685586,-0.865837,-0.68493,0.041488,2.7093,-2.118364,-0.036131,-0.256784,0.927012,-0.385442,-2.47036,1.296878,-1.101508,-0.079376,-1.378396,-1.107826,-0.513915,0.830024,48.11,CARD005,0
6806,134399.8,-1.006618,-1.299037,-0.976733,0.71207,0.814604,0.840447,-1.321002,1.457676,0.423673,-0.981293,-0.280864,-0.129301,0.204635,-2.038386,-1.539194,0.604915,0.5126,-0.970317,-0.098244,0.89296,0.02836,-0.324212,-1.745337,-1.139253,0.429636,0.014424,0.381701,-1.105379,22.07,CARD035,0
6807,134411.82,0.489369,0.317221,-0.58558,-0.172176,-1.107763,-0.979103,-0.101846,-1.207283,-0.938347,0.058269,0.059601,0.620838,1.646087,1.378872,-0.691984,-0.156197,0.061482,-0.303151,-1.436749,1.28802,0.93155,-0.08062,-0.302097,-1.655678,0.503495,-0.938462,0.044635,-0.18295,6.82,CARD015,0
6808,134474.1,-0.148485,0.248941,0.294893,-0.173197,0.617368,2.261676,-0.510974,0.039818,0.672641,0.396778,1.370414,0.339933,-0.396872,0.814025,-1.521242,0.09393,0.343422,1.916952,-0.634828,-0.17283,-0.017906,-1.303756,-0.16081,-0.33132,-0.449237,0.240051,1.794255,-0.431289,70.49,CARD051,0
6809,134495.21,1.065698,-0.159261,-0.812122,-1.323174,0.536028,1.019892,1.399894,0.053789,1.044988,-1.032941,0.168021,-0.677387,0.173839,0.750714,1.069726,-0.989906,1.267487,-0.474386,-1.025733,-0.170604,-1.462553,0.004578,0.289704,-0.20037,0.536165,-0.314681,0.004051,-1.440664,18.11,CARD013,0
6810,134522.65,-0.763986,0.063443,-1.557802,0.186541,0.677605,-3.058519,-0.837393,0.451226,0.247015,-0.585019,-0.143569,0.599017,0.378317,-1.589871,0.784889,-0.709758,0.16018,0.184976,-0.255605,1.258199,0.738407,0.512695,1.792021,-0.377757,-0.054968,1.000333,8.2e-05,-0.836621,63.19,CARD050,0
6811,134525.46,0.325747,-1.946612,-1.120279,-0.31975,1.990055,0.253344,-0.800603,0.231659,0.243285,1.217861,-2.342822,-0.784721,-0.450047,2.092054,0.326915,0.826357,-0.513303,-0.702267,1.481118,-1.438999,-0.335329,0.5364,-0.246441,-1.008427,0.677145,-0.56782,-1.769871,0.07702,119.78,CARD002,0
6812,134527.66,1.866781,-1.775962,1.27979,1.000761,-0.343211,-0.0848,-0.310207,1.871327,0.082437,-1.283035,-1.081006,-0.070915,1.386066,0.032581,1.13708,0.912037,0.105901,-1.44494,0.94963,-0.248608,-1.113685,1.070562,1.01296,0.371754,-0.518461,-2.333161,0.082098,-0.501325,300.0,CARD068,0
6813,134554.73,0.621276,-0.792124,-0.05462,0.848356,-0.937739,-1.128995,-1.077702,-1.804677,0.959635,0.061646,0.84044,-0.49465,0.038746,0.963213,0.326136,1.335757,-0.17642,-2.00483,-1.239324,-0.97663,-0.222295,-0.868689,-1.164528,-0.592249,-1.46296,-0.028111,-0.152671,0.521579,16.57,CARD062,0
6814,134595.53,-2.236458,1.668784,-1.025111,-0.483831,1.479464,0.687396,-1.129162,-0.240529,-2.188877,0.621365,0.758716,1.441679,0.018866,-2.130622,-2.09161,-0.539541,2.089228,2.24911,-1.463153,0.568722,-0.094064,0.418351,0.690148,1.331279,0.436069,1.068481,0.276936,1.153528,10.01,CARD035,0
6815,134614.68,-0.124434,-0.327688,-0.962695,0.468252,-0.433325,-1.783976,0.163713,-0.593854,-0.474113,-0.244901,0.004115,0.160376,-0.4562,1.519266,1.429949,0.223276,-1.364417,-1.07792,1.48387,-1.252056,-0.895811,1.090963,1.063735,-1.930983,0.495337,-1.881035,0.445923,0.967673,174.82,CARD018,0
6816,134645.61,0.034078,-0.7487,-0.489146,-0.67699,0.160206,-0.717843,1.142131,-0.781639,-2.272522,-0.730998,-2.008521,-0.039869,1.059158,0.64776,-1.33759,-0.762255,1.778634,0.318511,0.004119,1.056063,2.452741,1.296573,0.139415,0.354688,0.61708,-0.612698,-1.058719,0.052449,84.74,CARD027,0
6817,134662.2,0.819337,0.31417,0.249108,-0.201071,-1.803113,-0.906119,-0.185921,1.159449,-0.373011,1.47692,-2.004508,-0.820071,-0.309612,1.020773,0.262459,0.168009,0.084357,-0.950679,-2.439138,1.568372,-1.31488,-1.760469,-1.152077,0.636558,-0.065075,0.414295,-0.435777,1.183442,62.35,CARD059,0
6818,134693.29,0.692162,0.868465,2.200616,-1.892325,0.790558,2.209328,0.361176,0.025829,-0.371377,-1.734716,1.319525,-1.297054,-1.887272,0.768471,1.016876,0.848118,0.82053,-0.993148,-0.101113,-0.389348,-0.908419,0.33729,-1.096133,-0.203745,1.430163,-0.135231,-0.1973,0.765042,7.78,CARD011,0
6819,134703.0,-0.369841,-0.571576,0.058285,2.830142,0.756991,0.56925,-0.228471,-0.845308,0.819882,-1.180182,-0.075122,0.673791,-0.957922,-0.96009,0.4095,0.598458,0.360234,0.9484,-1.049127,-0.037393,-1.311238,1.379399,-1.748083,0.837162,-0.864438,0.532604,0.983991,1.865777,39.46,CARD011,0
6820,134737.19,-0.968483,-0.72883,0.057825,-0.629018,-1.079081,-1.24176,-0.028586,1.746666,-2.792262,-0.399587,0.019846,-0.843853,2.210992,0.149846,-1.735499,0.235905,-1.219911,0.769905,-0.01646,1.162874,-0.993773,0.352504,1.609279,-0.285783,-1.059009,-0.391873,0.18911,-0.406544,25.24,CARD052,0
6821,134779.24,0.783539,1.15161,1.762703,-0.884381,-0.617507,-0.749127,1.439236,-1.477366,0.838845,-0.753168,-0.224238,0.818251,-1.260189,-0.322696,0.857073,-0.435441,0.591033,0.873203,1.060486,-0.478214,1.255164,0.216411,-1.578238,0.073052,0.281585,0.05811,-0.451683,1.250453,29.38,CARD059,0
6822,134807.83,-0.110573,-0.806851,-0.344418,0.844978,0.345764,-1.022901,-0.398233,-0.372421,1.417562,0.126044,-0.836632,-0.673092,-0.844755,-0.166759,-1.154777,1.414516,0.018286,1.019854,-0.01554,-0.415697,-0.276483,1.228478,-2.66809,1.565031,-1.369946,-0.231042,-0.674936,2.374346,19.85,CARD011,0
6823,134813.74,0.23387,-0.422274,0.122478,0.340369,0.918827,-0.508085,0.22544,-0.473452,-0.114493,1.475618,-2.054635,-0.745403,0.19977,-0.072554,-1.188807,0.587088,1.577391,-1.097182,-0.686909,0.335839,1.490471,-0.961348,-0.681978,0.895913,0.698017,-1.545656,-0.755329,1.973124,25.5,CARD054,0
6824,134826.02,0.582963,-1.117395,-0.242442,0.169156,-0.50451,0.657339,-1.219616,-0.365742,-1.061113,0.674858,-0.694856,-0.498577,0.358523,0.639959,0.046763,0.2045,-0.980106,-0.584438,-1.010417,0.708325,-0.179402,0.37658,-1.974977,-0.82528,0.308739,0.841287,-1.379843,0.989093,48.83,CARD007,0
6825,134829.97,-0.663998,-0.8932,-0.130962,-0.325106,0.423535,0.578007,1.230552,0.305007,0.220516,0.478018,0.160305,0.366397,-0.567272,0.126016,-1.295381,1.065806,0.190239,0.469004,-1.381972,-0.96474,-0.620713,-2.022754,0.993073,0.593794,0.007039,1.043891,-1.818316,-1.048985,17.6,CARD036,0
6826,134835.68,0.24465,0.987872,-0.631958,0.782406,0.761496,-1.269899,1.164429,-0.048478,0.412312,0.327329,0.729687,-0.37666,-1.534967,1.251442,1.971017,-0.675576,-1.647818,0.5058,0.05322,-0.279891,0.02012,0.763154,-0.393639,-0.560378,-1.699161,-0.861457,0.041023,0.483831,34.86,CARD054,0
6827,134843.2,-0.015004,-0.399844,-0.637021,0.397437,-1.578573,0.040384,1.475875,-1.702348,0.100645,0.95686,-0.193013,-1.695018,0.71746,-0.677031,0.818219,-1.49123,1.134738,-1.979134,0.501042,-0.506578,0.594746,0.263369,-0.688876,0.239972,-0.186819,0.104434,-1.432555,0.912344,17.73,CARD019,0
6828,134843.81,0.191357,1.109659,-0.753347,-1.103764,1.314525,0.331475,1.530556,0.689121,-0.365808,1.612371,1.513598,-2.040064,0.506775,0.499059,0.313103,0.968656,-0.114574,-0.408059,0.62063,0.275092,-1.858643,0.301556,-1.591669,0.800104,-0.833047,-0.168596,-0.879152,-0.959549,13.18,CARD028,0
6829,134871.55,0.00083,1.385036,-0.755848,0.821332,1.03193,2.164123,-0.110068,-1.276356,0.023291,-0.390655,0.596101,-0.078997,-1.310722,1.276641,-1.270485,0.440448,0.963776,-0.161485,-0.198634,-0.854137,0.213444,0.142574,-0.848755,-0.063181,-0.359161,0.34676,0.704302,-0.15709,117.42,CARD047,0
6830,134900.43,-0.066066,0.20895,-0.29096,0.387324,1.407365,0.471226,-0.711041,-0.826479,1.015019,-0.140664,0.25687,-2.032104,0.568178,-1.53321,0.860694,0.705884,-1.471406,1.016973,-0.114429,-1.326944,-0.809772,-1.627018,2.097271,-1.022413,-0.366351,-2.219071,0.21908,-0.329653,81.65,CARD014,0
6831,134911.2,0.023384,-0.13644,-0.725858,0.079068,1.330867,0.855418,-0.643,1.783885,-0.098154,-1.52825,-1.017971,-1.98694,0.788638,0.112404,-0.354971,0.229851,0.116641,1.745546,-0.779909,0.06343,-0.139825,1.536781,-0.979011,0.282349,0.632931,-0.643331,-0.029299,-0.496251,35.69,CARD011,0
6832,134957.96,0.650126,-0.407724,-0.518073,0.084612,-0.641572,-1.492613,-0.479684,0.526956,0.747853,-0.242191,-1.010572,0.231367,0.400653,0.979215,1.277597,-1.217342,0.693288,0.692101,0.739467,-0.494577,0.230017,1.490513,0.275441,1.553723,-0.199635,0.157136,-0.395314,1.519067,5.35,CARD041,0
6833,134965.17,-2.051192,-0.327361,-1.267026,-0.320625,-0.942746,1.55919,-1.146184,0.203523,0.867289,-2.274266,1.050805,-0.14584,0.653935,0.991355,-0.967823,-0.713364,1.25868,0.100424,-0.745444,1.296937,-0.538519,1.308078,1.435288,0.458512,1.524835,0.230578,-0.455039,-0.365497,6.49,CARD056,0
6834,134972.48,-0.384814,-0.607169,-1.775956,1.187531,0.513451,0.876333,-0.583764,0.704863,1.670439,0.883887,-0.041675,1.51417,1.581491,-1.387435,0.285767,0.471562,-0.767758,-1.65183,0.024199,-0.272581,-0.900355,-0.521193,1.790485,-0.851655,0.520157,0.569966,0.50095,-0.910284,8.31,CARD010,0
6835,135014.28,1.016602,-1.997383,-1.768559,-1.570748,-0.119604,-0.063143,1.039028,-0.178659,2.172651,-0.137649,1.511355,-0.66857,-1.278724,0.185848,0.448624,0.142713,0.565788,0.712147,0.196759,-0.307946,1.21032,-0.461217,-0.099056,-0.17131,-1.629386,0.062925,-0.878129,-0.287703,68.91,CARD030,0
6836,135045.12,0.234102,0.616446,-0.83689,-0.292969,-0.270406,-0.042756,-2.092431,-0.254533,-1.34677,1.353403,1.517752,1.641208,0.78044,-0.499893,0.928723,-0.217826,0.585176,-0.911136,-0.599502,0.440884,1.733527,-0.043054,2.209689,2.70618,-1.285209,-0.044685,-0.95861,-0.154872,40.61,CARD030,0
6837,135057.3,1.987967,-0.335751,-1.575352,0.422664,0.486263,0.424315,2.161699,-0.820778,0.293441,0.150252,-0.672965,0.28927,1.249817,-0.842196,0.447812,0.998892,0.648521,-1.583334,0.281812,-0.381936,1.216177,-0.124175,1.94737,-1.220148,0.496907,-0.866419,1.759745,1.558907,2.78,CARD046,0
6838,135064.56,-0.23411,-0.795559,-0.729644,-0.025695,-0.29571,-0.187242,0.216524,-1.088423,-1.822393,1.080111,-0.876635,2.087583,1.347297,1.394912,-0.713436,1.377137,-0.583128,-0.620276,0.810348,0.942024,-0.384391,0.108705,0.012621,-0.298837,0.396814,0.001063,-0.466055,-0.380281,40.26,CARD047,0
6839,135074.2,0.060144,1.340215,-0.492207,-0.620475,0.489842,0.356887,0.105414,-0.930468,-0.029252,0.695303,-1.344215,-0.457616,-1.901223,-1.289538,-1.841735,-0.235091,-1.267446,0.271264,0.156751,-0.186931,-2.51676,-0.538693,-0.048501,0.113309,-1.530136,-0.477753,-0.978519,-0.808837,11.67,CARD066,0
6840,135085.29,-0.867338,-0.125257,0.866779,0.320538,-1.318872,-1.204752,-0.429625,0.047061,0.290126,-0.825615,0.603531,-1.061184,2.048942,-0.038688,1.768932,0.662155,1.581318,0.197292,-0.204253,-1.347666,1.033257,-0.860957,1.602747,-0.152879,0.211186,0.564035,0.679322,-0.096272,52.91,CARD062,0
6841,135095.42,0.393647,0.526004,0.876076,1.642527,-0.449701,-0.78746,1.516152,-0.783449,1.450395,1.068589,-0.518727,0.383601,0.237934,1.045268,0.669356,0.199589,-0.021289,1.190022,-1.131339,1.028839,-0.389813,-2.036555,0.323854,-0.634313,0.915458,0.496622,0.774939,0.899145,41.81,CARD040,0
6842,135101.04,-0.508959,0.04595,0.28781,-0.9497,0.43829,-0.769661,-0.406694,0.266079,-0.033463,0.113919,-0.874316,0.728609,-1.034658,0.843316,-0.447872,-1.133979,-0.064994,-1.008118,-0.495568,-0.125858,0.78326,0.796674,0.487774,-0.25486,-1.463806,-0.197167,-0.29172,-0.105395,100.06,CARD025,0
6843,135113.53,1.170905,1.080454,-0.476004,0.088702,0.394994,-1.456196,-0.578694,-2.109276,0.874913,-2.000306,-0.276628,-1.40634,-0.179463,-0.327809,-0.591685,0.405172,-0.424921,0.766505,0.191741,-1.190927,-0.407795,-0.041608,0.711304,1.133294,-0.290974,0.220708,-0.106485,0.224411,12.65,CARD013,0
6844,135130.26,-0.137354,-1.376143,1.174378,-0.657114,0.148055,-0.25878,2.260124,-1.976611,0.402145,-0.294655,1.593578,-0.153007,0.601046,1.792816,0.614375,2.152883,-1.454694,-2.021279,-0.169161,-0.332774,-2.148649,0.668857,-0.278923,-0.797723,1.259744,1.726433,-0.829521,1.602516,45.63,CARD017,0
6845,135141.85,-1.614004,0.041343,-0.923666,0.17963,-0.154049,-0.805559,-1.244032,-0.349472,-2.331416,-1.177642,0.683065,-0.140329,0.49266,0.483065,1.055114,-0.846645,-0.320127,0.038824,0.350397,-0.623856,0.612334,-0.148279,0.965592,0.345969,0.81422,1.190063,1.419207,0.102926,45.96,CARD059,0
6846,135148.72,0.209966,0.611136,-1.09061,-0.967762,-0.056592,0.644424,-0.891037,0.58109,-0.452675,-0.254896,0.556496,0.017046,-0.447707,0.531417,0.142716,-0.748989,-2.475585,1.324264,-0.625492,0.035039,0.300801,-1.57846,0.713034,0.926447,-0.577178,0.00838,2.133595,-1.150157,27.81,CARD069,0
6847,135153.85,0.422185,0.044673,-2.084203,-0.025828,-2.147095,-2.071774,-1.189963,0.589902,2.546274,-2.130698,-2.073187,3.13537,4.819093,-0.032238,1.654905,1.799441,1.278008,-1.175109,0.973408,-0.569153,-1.095156,2.419805,-0.562366,-0.438022,-1.027462,1.224664,-0.885592,-0.298947,56.84,CARD029,0
6848,135173.6,-0.005555,1.52897,-0.555248,-0.38943,-1.816755,1.569106,0.964332,0.916848,0.668898,0.110149,0.215489,-0.252007,-0.2036,0.054304,1.51183,0.555688,-0.05846,-0.579392,-0.634998,1.602705,0.506687,0.067551,-0.346182,-1.109053,-0.066862,0.873658,-0.392537,-0.227243,36.03,CARD065,0
6849,135190.68,0.25751,-1.153672,0.763862,-0.287367,2.246673,0.094281,-0.264165,0.049244,-1.811339,1.544942,-2.837686,-0.479982,-1.209983,0.229545,-0.776386,-1.409701,-0.630738,-0.049804,0.906874,-0.96924,1.100192,-0.055171,1.222037,0.198429,0.005633,1.43828,-0.632356,-0.277809,9.35,CARD047,0
6850,135229.54,0.240522,-0.465516,-0.025395,-0.163373,0.688419,-0.20803,0.990084,-1.708399,1.154845,-0.199204,1.083436,0.051376,0.813063,1.444617,-0.578889,0.047531,-0.199524,0.174143,-1.631761,-0.200944,-0.27809,-0.808747,-0.224245,-1.556126,1.349261,0.409455,1.829186,-0.895872,33.49,CARD008,0
6851,135255.66,-0.611801,0.669793,-0.462028,-0.999537,0.320981,-0.650237,-0.424575,-0.975429,0.768978,-0.458731,0.246724,-1.112461,-0.589016,-3.139986,0.553956,2.10188,-1.961763,1.641828,1.236784,0.901268,-0.315217,-0.454587,1.258735,-0.481034,-1.295523,-0.688931,0.220502,-0.160598,13.58,CARD022,0
6852,135262.14,2.389166,0.408637,0.411856,0.967519,-0.650448,1.091241,-1.676295,-2.729586,2.173938,3.423853,-0.968925,-0.641009,-1.022898,-0.761417,0.086793,-1.412544,-1.089757,-0.797957,-0.185468,-1.210562,0.948532,-0.378318,0.322463,0.199556,-1.110592,0.345622,-0.48522,0.607828,49.73,CARD067,0
6853,135267.72,0.889735,-0.270773,0.851764,0.020638,0.80764,0.61793,0.773986,-0.943208,1.817693,-0.135583,1.703519,-0.551593,-0.242445,-0.232366,1.126353,-0.389518,0.417971,-1.482221,-0.440149,0.233983,-0.084424,-1.777532,0.499362,-0.907341,1.880005,-0.163889,2.188532,0.657261,22.32,CARD037,0
6854,135272.44,0.071901,-0.221416,0.756769,0.227,0.274725,2.188047,0.765343,2.244372,1.850495,0.65406,-0.75971,-0.754995,-0.231278,-0.259457,-0.771434,-0.030286,0.713958,0.011915,-0.95237,-1.634634,0.852933,1.878204,-1.005122,0.700222,1.574245,-0.263811,2.44843,-1.524699,10.42,CARD036,0
6855,135278.06,-0.716297,0.268542,-0.57989,-0.266281,0.497426,-1.586356,-0.565225,-1.195927,-0.036627,0.63439,-0.211632,-1.12356,-0.61496,-0.609336,0.318416,0.461773,0.268675,0.618839,-1.040733,-1.235617,-1.63767,0.746851,0.104174,-1.075869,0.613267,-0.530075,-0.643827,-1.068815,7.02,CARD045,0
6856,135280.63,0.860735,-1.595658,-0.883647,-1.386782,1.251235,-1.672517,-1.088382,0.630975,0.218887,2.094877,1.759531,0.589998,0.659441,-1.744571,-0.842776,-0.313932,-0.169887,-1.315019,-0.890429,-0.810044,1.015814,0.406893,-0.317615,-0.263813,0.278384,-0.667446,-0.252199,-1.646822,12.49,CARD029,0
6857,135282.62,0.192286,-0.023293,-0.6402,-0.093074,0.040226,-1.950825,0.745268,-0.146769,-0.961243,-0.56455,1.189248,0.342139,-1.661238,0.463698,0.313013,-1.118299,-0.610766,-1.187418,-0.87322,1.845758,-0.094367,-0.202592,-0.186139,-0.072546,-0.376196,-0.247947,0.058444,-0.268339,882.4,CARD001,0
6858,135317.06,-1.110239,1.234441,0.63661,-0.369114,-0.436708,-0.842141,-0.185299,0.457991,1.232463,-0.635129,0.710232,-1.124419,1.412925,-1.467604,1.042175,0.676188,1.144799,0.390169,-0.220797,-0.266242,0.731373,0.422645,0.588158,0.425766,-0.452556,-1.37776,0.515731,0.627936,127.89,CARD047,0
6859,135336.15,-0.416079,-0.060575,0.149269,0.468991,-0.885909,0.375165,-0.377544,0.042475,-0.722948,-1.020979,-0.446511,0.523052,1.945204,1.432176,0.029328,0.736094,-0.916198,-0.302212,0.220626,0.197691,-1.148773,1.163452,-1.531805,-0.736902,0.759276,0.225528,1.387894,1.056377,100.06,CARD062,0
6860,135356.68,0.207928,0.040809,-0.227374,-0.518347,0.346518,-0.54011,-1.18324,-0.853098,-0.157236,-0.810347,-1.295204,0.924315,-1.524326,-0.872214,0.953755,-0.746538,-0.500907,-1.556833,-0.074716,-1.902234,0.71054,-0.562095,0.498963,-0.5777,-1.395708,-0.799685,1.288372,0.146537,17.43,CARD005,0
6861,135382.97,-0.43618,0.848674,2.017149,0.396297,-0.410679,0.228304,-0.915511,2.041888,-1.217174,-1.02384,1.058536,-0.177403,-1.233028,0.976062,1.197906,-1.639948,0.682379,1.03416,1.909667,0.510502,0.792623,0.134995,0.751723,1.784787,0.758309,-0.598153,-0.045934,2.029488,38.85,CARD053,0
6862,135420.41,-0.671034,-0.153352,-1.499776,-2.640972,0.463298,0.055564,-1.484739,0.222717,0.737262,-0.18141,-0.253529,-0.197183,0.646408,0.617882,-0.305894,-1.3405,-1.455776,-1.12251,1.147984,0.384377,0.317146,0.874577,0.887288,0.146797,-0.052654,-2.606626,-0.400645,-1.008434,79.08,CARD000,0
6863,135428.27,1.466746,0.066424,-1.551996,0.942953,-2.526174,-1.25859,-1.39461,-1.881264,-0.048218,-0.17951,1.405305,-0.415825,-0.228572,-0.267207,-1.141356,-0.840418,-1.976312,0.903319,-1.382127,-0.158254,-0.930627,0.474795,1.034993,-0.849354,1.518424,0.455196,-0.420615,-0.127525,23.52,CARD010,0
6864,135435.09,-0.135033,0.650146,0.301899,-0.30626,-1.895844,-0.393305,-1.296078,-0.816703,-0.619934,-0.541117,0.427013,0.533115,0.075135,-1.095517,-0.614125,0.407287,1.717982,-0.702112,-0.727335,-0.705503,-0.179468,0.630298,-0.749563,-0.582259,-0.560939,1.523089,-0.043241,1.0912,45.21,CARD065,0
6865,135437.44,0.363946,-0.928484,0.058377,0.55246,-0.106555,1.221949,0.855418,0.916675,-2.65912,1.127913,-0.196623,1.79857,1.408313,-0.483715,-0.237361,-1.166677,0.311149,-0.736308,-0.116648,1.991053,0.852617,0.717022,0.536461,0.81734,0.06883,-1.229775,-0.175197,-1.317034,12.16,CARD058,0
6866,135450.03,1.040047,-1.478003,-0.095638,-1.77365,0.769603,-0.459367,-0.566664,-0.085216,0.121925,0.928978,0.129851,-0.910568,1.810863,-1.76203,-1.155567,1.577792,-1.208272,0.930319,-0.612611,0.786734,-0.950086,-0.436536,-1.054924,0.167487,-0.722814,-2.082743,-1.099374,0.236591,6.71,CARD052,0
6867,135456.3,-0.001157,1.779366,0.474062,-0.341894,-0.946518,0.056771,0.001871,0.105858,0.80459,0.45606,-0.063936,0.825756,-1.413777,-0.330793,1.830966,0.584629,-0.753811,1.025511,0.083524,-0.568208,-2.070872,1.465982,1.179416,-0.166047,0.620483,0.16658,-0.354731,0.09271,32.44,CARD004,0
6868,135460.54,-1.053152,-0.905397,0.054502,-1.000841,-0.82137,-1.017306,-1.458727,0.254819,-0.526205,-0.605056,-1.033449,-0.136443,0.625698,-0.978796,-0.286336,-0.066877,0.154044,2.400447,-0.488712,1.627156,-0.663377,0.198657,-0.40728,-0.782061,-0.947076,-0.24604,0.047839,0.447863,20.24,CARD017,0
6869,135460.86,1.117021,-1.906198,1.486204,0.385338,0.128863,-0.806952,0.890427,-0.469715,-0.759469,-1.506528,1.218927,-0.755526,-0.503728,0.380744,0.566699,1.551479,-0.570497,-1.217684,-0.400275,-0.877727,-0.791041,-1.031985,0.361278,0.906145,0.561744,-2.10543,-1.92691,1.044638,478.05,CARD042,0
6870,135465.16,0.019933,0.69143,-0.346091,-0.198599,-0.037476,-0.484867,-0.246998,0.333017,0.225067,1.413434,0.819033,-0.078275,-2.108393,-1.427318,-0.491588,-0.378318,-1.265823,-0.37251,0.094807,-0.620662,-0.151687,-0.106447,-0.690132,-0.843979,-0.1421,0.235759,-1.015648,-1.97225,47.81,CARD058,0
6871,135484.75,-0.766546,-1.211378,0.468436,-0.598537,-0.469361,-0.165913,-0.91639,-1.259219,-0.687982,0.169273,-0.135122,-0.856001,1.516689,0.329816,0.621535,1.462954,-0.921651,0.902463,0.217943,0.255697,-1.504788,-0.814348,-0.022226,-0.071821,1.47222,-0.3927,0.211882,-0.326943,8.82,CARD044,0
6872,135495.23,0.548847,1.04612,0.325668,-0.688773,0.23631,-0.338273,-0.561471,0.216619,0.418133,1.435112,0.734733,0.624753,1.839543,-0.469011,-1.379093,-0.202368,-1.315864,-0.430541,-1.235233,1.60342,0.36588,0.306522,-0.861609,0.775526,-0.027193,0.940115,-0.101551,1.283256,88.64,CARD019,0
6873,135520.7,1.276806,-0.405429,0.691467,0.694754,0.668367,0.885719,-0.814831,-1.287668,-0.191001,-1.896527,1.099354,0.28997,-0.281476,-0.964259,-1.628883,1.454952,0.554629,-0.918347,-0.872984,1.326349,0.278739,-0.279727,0.374956,0.072318,-1.193674,1.591321,1.00218,0.158814,10.45,CARD042,0
6874,135548.5,0.148718,1.65805,1.261522,-0.347861,-0.136219,1.479683,-0.547261,0.510595,0.59372,-0.914178,-0.535722,-0.261341,-0.546049,1.892099,0.556611,-0.185389,1.225322,1.693063,-0.836479,-1.277498,1.505051,-1.474917,-0.806246,0.588906,-2.191857,-1.295546,0.948579,-0.773584,36.79,CARD021,0
